dates,brand,total_users_reached,total_cost,sponsored_products_s,sponsored_products_u,sponsored_brands_s,sponsored_brands_u,video_s,video_u,OTT_s,OTT_u,sponsored_display_s,sponsored_display_u,display_s,display_u,sales,converted_users
2023-06-14,Brand R,958545,22209.32715508001,180.14999999999984,162,135.56000000000003,109,0.0,0,11338.766210459988,276229,0.0,0,10554.850944620022,682045,8007.6,1007
2023-06-15,Brand C,523619,11521.253645479977,0.0,0,0.0,0,44.47307603000005,2487,10278.26939999998,342488,0.0,0,1198.5111694499965,178644,3812.88,2297
2023-06-15,Brand G,1099660,16615.224391919997,3099.099999999998,1321,1896.4800000000007,7289,0.0,0,3715.044599999997,158060,0.0,0,7904.59979192,932990,30163.34,4527
2023-06-15,Brand LA,3439038,65402.93696972987,0.0,0,0.0,0,41275.50655227985,1086318,0.0,0,0.0,0,24127.43041745002,2352720,11426.17,3152
2023-06-15,Brand LO,3468274,70744.65731939988,16562.719999999998,9390,11169.359999999995,45641,1410.3289429799984,46188,13542.928699999962,510798,0.0,0,28059.319676419927,2856257,225826.32,23380
2023-06-15,Brand M,1633141,23718.476663270012,7826.409999999996,4118,3481.6399999999985,14299,0.0,0,0.0,0,0.0,0,12410.426663270016,1614724,49181.8,11352
2023-06-15,Brand N,1762652,22707.142432230023,4976.230000000004,3442,2380.209999999998,9052,3.2064922,147,6232.847000000017,145621,4.78,2,9109.868940030005,1604388,32298.49,8026
2023-06-15,Brand R,961574,21774.90855249997,61.62999999999998,41,206.90000000000003,613,0.0,0,10821.67198030999,284754,0.0,0,10684.70657218998,676166,7959.45,993
2023-06-16,Brand C,1091267,18903.32883653997,0.0,0,0.0,0,43.055831810000086,2059,10388.591399999972,325645,0.0,0,8471.68160473,763563,6885.87,2822
2023-06-16,Brand G,1094291,24308.90339735,10299.119999999994,3835,1929.199999999997,6549,0.0,0,3743.898600000002,161989,0.0,0,8336.684797350008,921918,29495.36,4277
2023-06-16,Brand LA,3407748,65374.230568239815,0.0,0,0.0,0,41337.908967279865,1073942,0.0,0,0.0,0,24036.321600959945,2333806,10698.5,3108
2023-06-16,Brand LO,3977392,102954.11967955985,42748.26999999992,24037,11696.779999999992,44582,1685.296718250004,53905,13863.971499999963,526161,0.0,0,32959.80146130997,3328707,225102.54,23126
2023-06-16,Brand M,1630386,46373.609109409925,30037.989999999907,14712,3767.7899999999954,15335,0.0,0,0.0,0,0.0,0,12567.82910941002,1600339,49705.96,11247
2023-06-16,Brand N,1767224,36462.684053229954,17887.049999999974,11512,2526.7200000000016,9690,3.3556413999999988,159,6938.460399999987,158723,0.0,0,9107.098011829989,1587140,33346.6,7835
2023-06-16,Brand R,957873,21778.322561899975,161.7,135,225.73999999999995,459,0.0,0,11002.825749999984,289305,0.0,0,10388.05681189999,667974,8131.0,1009
2023-06-17,Brand C,997892,18497.61122352,0.0,0,0.0,0,49.68612504000001,2320,11341.817999999996,350893,0.0,0,7106.107098480004,644679,8485.13,2870
2023-06-17,Brand G,1040798,25010.42197647001,11003.040000000012,4147,1868.4500000000005,6509,0.0,0,3766.481399999997,158836,0.0,0,8372.450576470002,871306,29175.83,4168
2023-06-17,Brand LA,3214336,71236.95086241991,0.0,0,0.0,0,47470.457817789866,1143050,0.0,0,0.0,0,23766.49304463004,2071286,10041.67,2816
2023-06-17,Brand LO,4355335,111488.33550174991,41215.79999999999,24492,12297.17999999999,43434,1779.8398612099984,62610,14222.19229999998,536437,0.0,0,41973.32334053995,3688362,217084.36,22054
2023-06-17,Brand M,1498593,39026.548258420036,22686.890000000032,15139,3755.730000000005,15728,0.0,0,0.0,0,0.0,0,12583.92825842,1467726,47886.7,10411
2023-06-17,Brand N,1761350,38672.21045269002,18323.94999999999,12696,2397.720000000003,8177,6.503906799999994,286,7951.019200000007,177165,0.0,0,9993.017345890024,1563026,35005.73,7532
2023-06-17,Brand R,980073,23493.827083759992,125.03000000000006,164,326.4700000000001,1004,0.0,0,12299.938599999994,313028,0.0,0,10742.388483759996,665877,7954.0,937
2023-06-18,Brand C,1016892,18676.245244919966,0.0,0,0.0,0,47.70287672999999,2352,11121.508799999974,339858,0.0,0,7507.033568189993,674682,9980.58,3011
2023-06-18,Brand G,988912,24366.617853859978,10586.879999999976,3840,1940.3299999999992,6852,0.0,0,3728.5878000000034,161344,0.0,0,8110.820053860002,816876,28308.85,4089
2023-06-18,Brand LA,3240535,72289.16226213994,0.0,0,0.0,0,48973.78818636992,1186090,0.0,0,0.0,0,23315.374075770025,2054445,9783.81,2859
2023-06-18,Brand LO,4176789,108967.17075383989,41956.60999999996,25320,11194.139999999992,41151,2097.2493993399985,64814,12217.665199999969,427033,0.0,0,41501.506154499984,3618471,214631.19,21854
2023-06-18,Brand M,1620046,41580.81920415004,24239.22000000004,16403,3814.060000000003,16695,0.0,0,0.0,0,0.0,0,13527.539204149994,1586948,50057.61,10759
2023-06-18,Brand N,1691430,38633.823018030016,17949.81000000001,12859,2492.2300000000014,9520,6.60247519999999,281,8381.810999999994,181833,0.0,0,9803.369542830009,1486937,35095.71,7467
2023-06-18,Brand R,990694,25129.423195479987,115.80000000000004,137,212.78,2331,0.0,0,14084.402949999989,340942,0.0,0,10716.440245479997,647284,7541.12,939
2023-06-19,Brand C,1047505,17564.383565469983,0.0,0,0.0,0,58.25450461999998,2550,9958.549799999984,312638,0.0,0,7547.579260849999,732317,11021.37,3593
2023-06-19,Brand G,1052367,25088.88441597997,11439.589999999976,4193,2049.979999999998,8047,0.0,0,3540.195000000001,152911,0.0,0,8059.119415979995,887216,40213.43,5331
2023-06-19,Brand LA,3440052,66273.00826896988,0.0,0,0.0,0,42949.10017250985,1122453,0.0,0,0.0,0,23323.90809646003,2317599,12106.89,3546
2023-06-19,Brand LO,4570153,113208.92299262002,44288.06000000013,25747,12315.739999999993,47443,2737.495257829992,85243,12707.506199999962,502422,0.0,0,41160.12153478995,3909298,239563.59,24751
2023-06-19,Brand M,1733224,46999.59512423008,28845.57000000005,15832,4072.230000000004,16429,0.0,0,0.0,0,0.0,0,14081.79512423003,1700963,55352.98,12155
2023-06-19,Brand N,1743074,40893.20177199997,19626.209999999974,13277,2696.030000000002,8476,40.74865459999995,1804,8731.330599999994,176113,0.0,0,9798.882517400005,1543404,39205.13,8506
2023-06-19,Brand R,1028272,21961.475801850032,145.16999999999996,143,239.98,3476,0.0,0,10609.314150000007,288694,0.0,0,10967.011651850024,735959,8974.24,1162
2023-06-20,Brand C,1399880,45454.68192693986,0.0,0,0.0,0,41.58284572000007,2317,37676.72219999986,646567,0.0,0,7736.376881220007,750996,11184.25,3536
2023-06-20,Brand G,1082832,24693.160307699996,10865.059999999998,3638,2013.2700000000016,7263,0.0,0,3531.229199999999,152174,0.0,0,8283.6011077,919757,30042.63,4383
2023-06-20,Brand LA,3242886,60177.99101411995,0.0,0,0.0,0,37576.02497785993,1005407,0.0,0,0.0,0,22601.966036260023,2237479,11832.02,3241
2023-06-20,Brand LO,4328981,104886.83492413998,40815.64999999996,25991,11528.620000000004,46416,2059.405485270001,70653,12671.04159999998,514389,0.0,0,37812.11783887004,3671532,232741.73,24392
2023-06-20,Brand M,1780963,44402.79121326003,25779.73,15687,3954.810000000008,17615,0.0,0,0.0,0,0.0,0,14668.251213260022,1747661,58181.62,12753
2023-06-20,Brand N,1839395,43870.41328127,18690.649999999987,13918,2599.0999999999985,9881,47.61739377999995,2225,12796.24159999998,293623,3.29,2,9733.51428749003,1519746,41339.51,9035
2023-06-20,Brand R,1022437,21786.70947022002,106.72,125,230.6699999999999,3277,0.0,0,10026.569450000012,270049,0.0,0,11422.750020220008,748986,9842.0,1161
2023-06-21,Brand C,1543276,58958.29092898981,0.0,0,0.0,0,42.34732231999997,2279,51285.03599999981,824340,0.0,0,7630.907606670003,716657,10217.28,3592
2023-06-21,Brand G,1084454,24116.14595772999,10213.709999999995,3506,2099.060000000003,7004,0.0,0,3556.177200000004,152957,0.0,0,8247.19875772999,920987,29256.25,4180
2023-06-21,Brand LA,3041843,57537.845585549934,0.0,0,0.0,0,35041.3032320999,915129,0.0,0,0.0,0,22496.54235345004,2126714,12206.82,3284
2023-06-21,Brand LO,4334681,103827.6191420499,40304.880000000005,26067,11249.929999999978,43922,539.5730088800013,25744,12948.807199999948,513984,0.0,0,38784.42893316996,3724964,232717.67,24233
2023-06-21,Brand M,1846435,42066.14229238998,23667.75999999997,15891,4121.9800000000005,20396,0.0,0,0.0,0,0.0,0,14276.402292390012,1810148,55844.48,12872
2023-06-21,Brand N,1897432,49479.482312929984,19550.849999999988,14300,2657.4000000000024,10058,0.7930839499999999,31,18144.185799999985,414595,0.0,0,9126.253428980011,1458448,44393.76,9419
2023-06-21,Brand R,1014252,21472.29629351002,122.32000000000006,125,306.1,3021,0.0,0,10212.1661,265304,0.0,0,10831.710193510018,745802,10052.92,1102
2023-06-22,Brand C,1420548,48523.815647839874,0.0,0,0.0,0,49.91406892999992,1553,40615.66679999989,704056,0.0,0,7858.23477890999,714939,10387.59,3627
2023-06-22,Brand G,1113534,25071.597230039966,10396.239999999983,3511,1841.7300000000007,8107,0.0,0,4365.117599999993,174749,0.0,0,8468.509630039991,927167,26418.55,3983
2023-06-22,Brand LA,2980283,52044.07063048993,0.0,0,0.0,0,29866.84825039993,839756,0.0,0,0.0,0,22177.22238009,2140527,11824.02,3095
2023-06-22,Brand LO,4511062,101437.96215693993,37765.98999999999,26018,10926.929999999997,58670,490.2628129899997,23219,12128.119999999994,492723,0.0,0,40126.65934394994,3910432,238419.54,24416
2023-06-22,Brand M,1972987,43680.98392296006,23657.71000000003,16533,3893.2500000000086,19021,0.0,0,0.0,0,0.0,0,16130.023922960025,1937433,56718.7,13015
2023-06-22,Brand N,2377942,48214.19932114998,16516.96999999997,12272,2461.209999999999,13152,1.20775401,32,16337.843802049993,398323,4.43,2,12892.537765090015,1954161,40523.96,8836
2023-06-22,Brand R,1061069,23480.51339698001,111.95000000000006,154,231.67,3344,0.0,0,12341.97100795,297269,0.0,0,10794.922389030013,760302,9596.24,1173
2023-06-23,Brand C,1174051,36509.88613679991,0.0,0,0.0,0,40.29493291000006,1962,29355.991799999923,545709,0.0,0,7113.599403889993,626380,12593.49,3924
2023-06-23,Brand G,1115521,26528.792181369994,9863.959999999994,3354,2184.7299999999977,8847,0.0,0,4387.1562,153203,0.0,0,10092.945981370003,950117,28265.29,3894
2023-06-23,Brand LA,3009847,61953.314459679816,0.0,0,0.0,0,39701.35385990983,954063,0.0,0,0.0,0,22251.960599769984,2055784,11194.89,3074
2023-06-23,Brand LO,4141895,102784.48985781994,39399.10000000004,27449,12199.66999999999,73033,549.8272440599999,25678,12243.589499999964,462122,0.0,0,38392.30311375994,3553613,232038.45,24168
2023-06-23,Brand M,1873158,46179.950802139945,25818.029999999948,17830,3807.179999999998,19892,0.0,0,0.0,0,0.0,0,16554.74080214,1835436,59344.81,13457
2023-06-23,Brand N,2860156,51528.64113739997,12651.349999999991,9572,1970.0800000000013,13379,3.5028318999999994,110,19067.790779399944,436267,11.18,4,17824.737526100034,2400824,35774.86,8912
2023-06-23,Brand R,1016918,22061.59051132999,121.44000000000004,164,282.06000000000006,3586,0.0,0,10352.733779539987,253780,0.0,0,11305.35673179,759388,9452.64,1185
2023-06-24,Brand C,599715,7138.803561600016,0.0,0,0.0,0,42.21105814999991,1988,0.1175999999999999,5,0.0,0,7096.474903450016,597722,10149.67,3611
2023-06-24,Brand G,923964,25848.021815460008,10155.620000000004,3446,2098.3399999999992,8838,0.0,0,4859.627999999997,170990,0.0,0,8734.433815460008,740690,26103.12,3802
2023-06-24,Brand LA,3061902,72995.89825769987,0.0,0,0.0,0,50760.05843312989,1038651,0.0,0,0.0,0,22235.839824569983,2023251,10821.45,2793
2023-06-24,Brand LO,4074172,109018.11492580998,42773.79000000007,29519,13383.659999999987,72460,634.0975100700002,28586,14608.05459999998,550553,0.0,0,37618.51281573994,3393054,227971.81,23354
2023-06-24,Brand M,1819443,47680.61470468002,26906.62999999996,18179,3816.5800000000113,19078,0.0,0,0.0,0,0.0,0,16957.404704680048,1782186,56000.98,12862
2023-06-24,Brand N,2780482,50732.463247779975,12375.219999999985,9499,1851.340000000002,11144,2.2050233700000006,81,19218.499314429973,443744,0.0,0,17285.198909980012,2316014,32364.15,8110
2023-06-24,Brand R,1057267,24444.17128070002,105.35000000000004,145,267.65000000000003,3628,0.0,0,12840.372522739988,296228,0.0,0,11230.798757960029,757266,8937.32,1098
2023-06-25,Brand C,603448,7221.631788850017,0.0,0,0.0,0,42.53328460999995,1608,0.0,0,0.0,0,7179.098504240017,601840,11706.12,3855
2023-06-25,Brand G,964417,25927.270849239987,10130.80000000001,3553,2143.5200000000004,8803,0.0,0,4521.329399999999,161230,0.0,0,9131.621449239978,790831,29364.86,4004
2023-06-25,Brand LA,3074292,82074.63894546981,0.0,0,0.0,0,60293.91146461981,1139623,0.0,0,0.0,0,21780.727480850004,1934669,12102.18,3122
2023-06-25,Brand LO,4055995,114158.16055325998,46960.57000000002,32397,13391.040000000015,75072,642.57562854,28101,15755.39619999995,584416,0.0,0,37408.578724719984,3336009,239473.91,24519
2023-06-25,Brand M,1820897,50237.167826410034,29174.66000000001,19846,4040.529999999999,19747,0.0,0,0.0,0,0.0,0,17021.97782641002,1781304,58493.11,13445
2023-06-25,Brand N,2817034,52538.18982412999,12477.540000000015,9824,1953.040000000001,10898,0.50995548,20,21223.73095524997,480150,6.38,2,16876.98891340001,2316140,32730.51,8366
2023-06-25,Brand R,1047395,25133.08297219999,119.03000000000004,159,241.71,4339,0.0,0,13493.30554400999,291962,0.0,0,11279.03742819,750935,11543.42,1316
2023-06-26,Brand C,1546533,58270.23887290977,0.0,0,0.0,0,41.58819807000008,1819,51626.07899999978,955005,0.0,0,6602.571674839991,589709,12783.61,4210
2023-06-26,Brand G,1000153,25498.699246299995,10746.629999999992,3617,2031.309999999998,7938,0.0,0,3735.328199999999,149913,0.0,0,8985.431046300006,838685,29593.58,4207
2023-06-26,Brand LA,3033673,70778.51290799983,0.0,0,0.0,0,49183.35541885981,1053229,0.0,0,0.0,0,21595.157489140027,1980444,11998.48,3510
2023-06-26,Brand LO,4107338,109629.74159451976,45498.28999999995,32052,13683.899999999989,77542,629.3415077699998,27327,12530.09399999996,501292,0.0,0,37288.11608674987,3469125,255689.82,26372
2023-06-26,Brand M,2008937,52220.358471840016,29256.25999999998,19506,3972.050000000005,20387,0.0,0,0.0,0,0.0,0,18992.04847184003,1969044,63243.18,14441
2023-06-26,Brand N,2699199,49600.987648949915,12200.319999999989,9388,1915.4199999999992,10604,0.30930931,13,18659.149993849907,433521,0.0,0,16825.788345790017,2245673,33968.25,8856
2023-06-26,Brand R,1026773,22627.016732520027,118.62000000000003,157,229.04000000000005,3615,0.0,0,11063.666792539989,268920,0.0,0,11215.689939980037,754081,14944.28,1612
2023-06-27,Brand C,2941379,153973.07489732213,0.0,0,0.0,0,41.20639289,1601,144983.92200000217,2233724,0.0,0,8947.946504429981,706054,12504.88,4345
2023-06-27,Brand G,970145,25227.06777916001,11253.760000000017,3691,2043.7300000000005,8886,0.0,0,3345.6966000000025,144712,0.0,0,8583.881179159993,812856,24862.22,3374
2023-06-27,Brand LA,2812183,56375.984156459934,0.0,0,0.0,0,35607.507400659924,887134,0.0,0,0.0,0,20768.47675580001,1925049,10828.07,3261
2023-06-27,Brand LO,4133623,116210.67630575993,51422.159999999945,34583,14256.470000000008,97226,750.7390088300001,28175,13289.410399999995,570501,0.0,0,36491.89689692998,3403138,250657.68,25612
2023-06-27,Brand M,2539303,57480.44970390996,28163.099999999984,19685,3648.380000000008,20128,0.0,0,0.0,0,0.0,0,25668.969703909966,2499490,61743.14,14797
2023-06-27,Brand N,2641403,48654.41214642998,12716.200000000006,9866,1956.9,12429,0.4027679,18,17455.09716331996,440831,0.0,0,16525.81221521002,2178259,35080.33,8646
2023-06-27,Brand R,1010624,20794.18120276,132.48,169,317.04999999999995,3744,0.0,0,9395.970549859998,275556,0.0,0,10948.6806529,731155,13278.1,1492
2023-06-28,Brand C,2652420,120774.65474250133,0.0,0,0.0,0,38.56631328999999,1934,111019.92840000131,1761982,0.0,0,9716.160029210016,888504,12392.07,4594
2023-06-28,Brand G,1122113,26894.960756159973,11435.799999999972,3783,2201.1899999999987,10432,0.0,0,3467.396400000004,149097,0.0,0,9790.57435616,958801,25055.96,3463
2023-06-28,Brand LA,2853965,49562.998810139936,0.0,0,0.0,0,28445.58405668993,863908,0.0,0,0.0,0,21117.41475345,1990057,8996.7,3259
2023-06-28,Brand LO,4058960,113736.58722900997,50313.850000000006,29962,14345.199999999988,104118,846.1984872600013,28528,11375.282299999975,468874,0.0,0,36856.05644174999,3427478,242654.62,25562
2023-06-28,Brand M,2684171,62054.128471099975,29728.760000000028,20042,3449.920000000001,19967,0.0,0,0.0,0,0.0,0,28875.448471099942,2644162,68753.51,15583
2023-06-28,Brand N,2578717,47853.41079576998,12738.020000000017,10045,1897.8400000000013,14134,8.147705170000004,247,16672.539224549957,420667,6.17,2,16530.69386605001,2133622,36483.92,9121
2023-06-28,Brand R,989113,19626.415346200014,135.87999999999997,166,209.23,3314,0.0,0,8802.30398204,274680,0.0,0,10479.001364160013,710953,12961.29,1488
2023-06-29,Brand C,2728177,121888.94178659133,0.0,0,0.0,0,41.56097621000004,1744,112217.31420000132,1862008,0.0,0,9630.066610380009,864425,12278.87,4713
2023-06-29,Brand G,1112694,28152.852100369986,12216.59999999998,4040,2066.29,9727,0.0,0,3515.474399999999,148686,0.0,0,10354.487700370006,950241,23566.51,3413
2023-06-29,Brand LA,3001676,54242.99643641991,0.0,0,0.0,0,31340.36604463988,1058916,0.0,0,0.0,0,22902.630391780032,1942760,10232.94,3199
2023-06-29,Brand LO,4084707,110349.12334375002,45486.23000000002,27548,12908.650000000009,92383,508.8453719899996,11604,15446.551399999982,656255,0.0,0,35998.846571760005,3296917,228848.89,24523
2023-06-29,Brand M,2525369,59345.12140543998,26266.92000000001,18684,3480.300000000004,20357,0.0,0,0.0,0,0.0,0,29597.90140543997,2486328,63164.69,15068
2023-06-29,Brand N,2490593,49316.177332880005,12210.130000000016,9663,2003.4700000000005,12962,0.8621959800000001,33,18207.316657179963,480675,2.39,2,16892.00847972003,1987258,34417.02,8788
2023-06-29,Brand R,884052,18919.453158949993,112.50000000000004,137,186.52,3203,0.0,0,8786.286326269972,271869,0.0,0,9834.146832680022,608843,12501.08,1462
2023-06-30,Brand C,2479716,114682.04437191132,0.0,0,0.0,0,41.75115492999991,1502,108317.98380000133,1864085,0.0,0,6322.309416980009,614129,13184.88,4766
2023-06-30,Brand G,1224233,19061.252770629988,4346.469999999996,1411,1057.7200000000016,6703,0.0,0,3456.7722,139196,0.0,0,10200.29057062999,1076923,19336.62,3074
2023-06-30,Brand LA,2539175,44297.373989219894,0.0,0,0.0,0,27902.53114370989,993210,0.0,0,0.0,0,16394.84284551,1545965,9868.67,3315
2023-06-30,Brand LO,2930907,83068.94632753989,35064.85999999996,20784,11526.439999999988,83150,822.8482009399991,27019,10980.422499999971,410252,0.0,0,24674.375626599976,2389702,209267.97,23154
2023-06-30,Brand M,2438184,51549.999524930055,21347.100000000068,14788,3030.270000000003,16909,0.0,0,0.0,0,0.0,0,27172.629524929987,2406487,55714.99,14556
2023-06-30,Brand N,2146331,32387.147898429917,455.78999999999866,512,265.08000000000004,2349,1.20622657,40,18269.43865170994,471466,0.0,0,13395.633020149977,1671964,17296.92,7471
2023-06-30,Brand R,744074,15854.029947989984,12.32,15,131.86000000000004,1925,0.0,0,7799.9075480799775,249214,0.0,0,7909.942399910006,492920,17119.63,1594
2023-07-01,Brand C,686959,28146.42720833995,0.0,0,0.0,0,0.0,0,27903.97079999995,665798,0.0,0,242.45640834000008,21161,9815.62,4021
2023-07-01,Brand G,1188746,19072.569199629994,7931.040000000005,2660,876.2300000000005,4568,0.0,0,562.3187999999988,25617,0.0,0,9702.98039962999,1155901,21134.22,3255
2023-07-01,Brand LA,2091725,25563.57586645998,0.0,0,0.0,0,6700.142084179992,321946,0.0,0,0.0,0,18863.43378227999,1769779,9264.78,2887
2023-07-01,Brand LO,1663324,73457.22823169,45450.66000000003,26751,12051.749999999984,79861,125.33353803999988,3733,2721.129000000001,108495,0.0,0,13108.35569364998,1444484,195272.25,21310
2023-07-01,Brand M,1646648,26978.781715720004,10194.269999999982,7608,1819.080000000004,8505,0.0,0,0.0,0,0.0,0,14965.431715720017,1630535,39501.61,11417
2023-07-01,Brand N,1056324,24433.018367809986,11974.89,8364,603.0199999999999,2269,0.0678185799999999,3,4095.8621537899976,116724,0.0,0,7759.178395439991,928964,27801.29,7492
2023-07-01,Brand R,522257,8328.004904680018,112.74000000000008,159,175.16,2668,0.0,0,1356.879600000002,53271,0.0,0,6683.225304680015,466159,14541.83,1331
2023-07-02,Brand C,163469,2594.3909568799963,0.0,0,0.0,0,40.85945015999999,2885,0.0,0,0.0,0,2553.5315067199963,160584,9167.18,4101
2023-07-02,Brand G,1125287,20090.70270938,8680.730000000007,2817,1706.2100000000016,7904,0.0,0,0.0,0,0.0,0,9703.762709379993,1114566,25011.4,3578
2023-07-02,Brand LA,3150685,58072.19824951988,0.0,0,0.0,0,35600.279079679865,1069939,0.0,0,0.0,0,22471.919169840017,2080746,9919.74,3145
2023-07-02,Brand LO,1522995,76687.69841700005,53543.18000000004,31107,11626.810000000014,74316,0.0,0,0.0,0,0.0,0,11517.708416999996,1417572,202965.27,21459
2023-07-02,Brand M,1325804,24292.057645350018,10407.0,7880,1861.5600000000013,8902,0.0,0,0.0,0,0.0,0,12023.497645350017,1309022,37406.85,11212
2023-07-02,Brand N,774225,22121.906581720046,13523.770000000042,10172,1829.030000000001,7614,0.0,0,0.0,0,15.2,6,6753.906581720005,756433,33232.77,7731
2023-07-02,Brand R,550535,7675.646273229988,104.29,135,174.04000000000005,2941,0.0,0,0.0,0,0.0,0,7397.316273229988,547459,12958.21,1302
2023-07-03,Brand C,237301,3354.7464145000004,0.0,0,0.0,0,41.98206237000005,2186,0.0,0,0.0,0,3312.76435213,235115,9933.38,4224
2023-07-03,Brand G,1150696,19501.539018820025,8166.810000000012,2756,1579.430000000001,7671,0.0,0,0.0,0,0.0,0,9755.299018820013,1140269,24951.73,3610
2023-07-03,Brand LA,2887583,43470.3952342099,0.0,0,0.0,0,21038.87297039989,727288,0.0,0,0.0,0,22431.52226381001,2160295,9475.51,3309
2023-07-03,Brand LO,1537563,73481.14273686988,50434.33999999992,29146,11940.36999999998,74690,0.0,0,0.0,0,0.0,0,11106.432736869983,1433727,193705.67,20735
2023-07-03,Brand M,1279651,23258.020508070033,9757.510000000022,6909,1738.200000000002,7604,0.0,0,0.0,0,0.0,0,11762.310508070008,1265138,36540.18,11012
2023-07-03,Brand N,826043,21978.476802810048,13106.370000000028,9784,1904.1700000000003,8704,0.0,0,0.0,0,0.0,0,6967.936802810019,807555,32509.38,7554
2023-07-03,Brand R,773407,15514.148532270001,115.49000000000002,145,148.57,2689,0.0,0,7943.1879,201458,0.0,0,7306.900632270001,569115,11077.94,1234
2023-07-04,Brand C,204770,2847.757698100001,0.0,0,0.0,0,43.561321120000045,1577,0.0,0,0.0,0,2804.196376980001,203193,8924.8,3754
2023-07-04,Brand G,1104294,20146.944430869982,8684.390000000001,2857,1675.479999999999,7826,0.0,0,0.0,0,0.0,0,9787.074430869983,1093611,22484.01,3230
2023-07-04,Brand LA,2576439,38697.277227980034,0.0,0,0.0,0,16304.830285819971,608943,0.0,0,0.0,0,22392.446942160062,1967496,9909.51,3179
2023-07-04,Brand LO,1506920,73630.66619604999,49891.030000000006,28931,12276.42,70546,0.0,0,0.0,0,0.0,0,11463.216196049989,1407443,175284.08,18862
2023-07-04,Brand M,1355448,24852.15419890002,10388.160000000024,7327,1757.4500000000023,8242,0.0,0,0.0,0,0.0,0,12706.544198899996,1339879,36681.63,9885
2023-07-04,Brand N,813333,22668.82449725997,13595.499999999993,10140,1874.3000000000004,7328,0.0,0,0.0,0,9.06,3,7189.964497259979,795862,30081.15,6814
2023-07-04,Brand R,925937,20495.08423835999,121.63000000000002,151,200.02,2583,0.0,0,12607.426369999986,355395,0.0,0,7566.007868360002,567808,10827.82,1226
2023-07-05,Brand C,448823,8745.018557289995,0.0,0,0.0,0,42.27798480999998,1916,5515.759200000007,179501,0.0,0,3186.9813724799887,267406,9262.2,3874
2023-07-05,Brand G,1175045,20519.08644294003,8634.980000000016,2958,1541.6600000000003,8313,0.0,0,0.0,0,0.0,0,10342.446442940018,1163774,25270.11,3803
2023-07-05,Brand LA,2588229,36551.44904852999,0.0,0,0.0,0,14514.244133199954,532847,0.0,0,0.0,0,22037.20491533004,2055382,10483.67,3363
2023-07-05,Brand LO,1589650,79808.09947718988,53756.5299999999,31307,13230.759999999977,81969,0.0,0,0.0,0,0.0,0,12820.80947719001,1476374,198291.83,21082
2023-07-05,Brand M,1485818,26293.68507111006,10478.600000000022,7239,1879.28,7770,0.0,0,0.0,0,0.0,0,13935.805071110037,1470809,38992.87,10998
2023-07-05,Brand N,858424,23727.715029540013,13580.299999999996,10142,1948.690000000004,7842,0.0,0,0.0,0,0.0,0,8198.725029540015,840440,34910.18,7548
2023-07-05,Brand R,922057,18086.40674771999,120.85999999999996,139,257.4300000000002,3339,0.0,0,10254.270239999987,300230,0.0,0,7453.8465077200035,618349,12250.66,1344
2023-07-06,Brand C,1100120,21019.174510480007,0.0,0,0.0,0,41.97258285000004,1743,11368.139999999996,378790,0.0,0,9609.06192763001,719587,13512.45,4823
2023-07-06,Brand G,1206058,20284.454834729964,8401.199999999988,2870,1551.1999999999969,7809,0.0,0,0.0,0,0.0,0,10332.05483472998,1195379,28144.48,4113
2023-07-06,Brand LA,2589067,36278.99862528,0.0,0,0.0,0,14612.235366159965,544988,0.0,0,0.0,0,21666.763259120034,2044079,10991.44,3573
2023-07-06,Brand LO,2812663,102645.76563087998,59195.32000000003,33837,13573.480000000003,87698,91.9733303900002,2398,0.0,0,0.0,0,29784.992300489947,2688730,220554.95,23268
2023-07-06,Brand M,1556698,26832.683893610025,10805.780000000012,7589,1774.4400000000026,8111,0.0,0,0.0,0,0.0,0,14252.463893610013,1540998,41928.67,12190
2023-07-06,Brand N,909675,24457.311247200018,13914.760000000018,10523,2066.1000000000004,7599,0.0,0,0.0,0,0.0,0,8476.451247199999,891553,36877.9,8431
2023-07-06,Brand R,997892,19133.861235160006,121.30000000000004,158,338.25999999999993,4837,0.0,0,11076.468279999994,323224,0.0,0,7597.83295516001,669673,15129.88,1471
2023-07-07,Brand C,886844,14722.970894359984,353.93,63,0.0,0,42.52456837000004,2105,4326.974399999977,165761,0.0,0,9999.541925990006,718915,12699.93,4892
2023-07-07,Brand G,1180661,24196.122686769977,12048.810000000003,3794,1933.6699999999987,9890,0.0,0,0.0,0,0.0,0,10213.642686769976,1166977,29463.51,4195
2023-07-07,Brand LA,2422643,34187.19191399995,0.0,0,0.0,0,14181.215780789978,534246,0.0,0,0.0,0,20005.976133209973,1888397,10150.39,3541
2023-07-07,Brand LO,2709381,118418.79862265996,75464.97999999997,34398,13696.679999999997,85876,482.60299646000016,13238,0.0,0,0.0,0,28774.535626199988,2575869,219902.14,23311
2023-07-07,Brand M,1389817,25163.49905900002,10514.620000000004,7315,1763.5800000000008,9524,0.0,0,0.0,0,0.0,0,12885.299059000014,1372978,41413.12,11727
2023-07-07,Brand N,959001,25643.215329559986,14545.189999999988,10620,1939.68,7773,0.0,0,0.0,0,9.81,4,9148.53532956,940604,36750.07,8440
2023-07-07,Brand R,925752,21461.53760414997,116.93000000000004,137,321.6300000000001,4161,0.0,0,13656.812098529976,370814,0.0,0,7366.165505619994,550640,14807.08,1462
